497,Pi  Scl,10537,241.27,-77.84,5.25,  K0III             
498,,10538,258.27,-75.56,5.72,  A1V               
499,,10543,130,-4.61,6.21,  A3V               
500,,10550,152.75,-63.55,4.99,  K3II-III          
501,,10553,283.51,-65.15,6.64,  A3V               
502,,10587,130.16,-5.03,6.25,  A2V               
503,,10588,135.65,-29.38,6.34,  G8III-IV          
504,,10597,132.43,-15.75,6.35,  K5III             
505,,10615,292.17,-55.27,5.71,  K2-3III           
506,,10647,286.9,-61.77,5.52,  F9V               
507,,10658,154.47,-64.37,6.19,  K0                
508,109    Psc,10697,139.67,-41.04,6.27,  G3Va              
509,52Tau Cet,10700,173.19,-73.43,3.5,  G8V               
510,110Omi Psc,10761,144.61,-51.43,4.26,  G8III             
511,,10780,129.08,1.66,5.63,  K0V               
512,,10800,301.23,-34,5.87,  G2V               
513,,10824,156.61,-64.97,5.34,  K4III             
514,Eps Scl,10830,206.28,-77.66,5.31,  F1V               
515,,10845,141.2,-43.49,6.55,  A9III             
516,Tau1Hyi,10859,299.99,-37.69,6.33,  G6-8III           
517,,10863,217.1,-77.87,6.39,  F2Vn              
518,,10874,133,-15.54,6.32,  F6V               
519,,10934,282.92,-64.14,5.49,  M3III             
520,,10939,285.68,-61.74,5.04,  A1V               
521,,10975,135.2,-23.55,5.94,  K0III             
522,4    Ari,10982,141.89,-43.82,5.84,  B9.5V             
523,,11007,136.65,-28.66,5.79,  F8V               
524,,11022,268.52,-71.43,6.18,  K5-M0III          
525,,11025,301.7,-32.25,5.69,  G8III             
526,,11031,132.86,-13.86,5.82,  A3V               
527,,11037,149.17,-56.25,5.91,  G9III             
528,,11050,256.59,-74.45,6.32,  K0III             
529,,11151,132.18,-9.87,5.9,  F5IV              
530,1    Ari,11154,140.39,-38.6,5.86,  K1III+A6V         
531,53Chi Cet,11171,165.48,-68.61,4.67,  F3III             
532,,11183,233.7,-76.77,6.34,  K2-3III           
533,1    Per,11241,131.57,-6.7,5.52,  B1.5V             
534,,11257,145.58,-49.2,5.94,  F2V w             
535,,11262,259.3,-73.37,6.37,  F8V               
536,2    Per,11291,132.64,-10.93,5.79,  B9IIIpHgMn        
537,,11332,277.77,-66.33,6.14,  K1IV              
538,,11335,132.58,-10.24,6.26,  A3V               
539,55Zet Cet,11353,165.88,-68.05,3.73,  K0IIIBa0.1        
540,,11408,131.72,-6.21,6.45,  A5m               
541,,11413,280.7,-64.28,5.94,  A1Vp              
542,45Eps Cas,11415,129.84,1.65,3.38,  B3III             
543,55    And,11428,135.4,-20.64,5.4, gK1                
544,2Alp Tri,11443,138.64,-31.4,3.41,  F6IV              
545,5Gam1Ari,11503,142.55,-41.2,4.83,  B9V               
546,5Gam2Ari,11502,142.55,-41.2,4.75,  A1pSi             
547,,11522,180.42,-72.52,5.8,  F0IIIn            
548,46Ome Cas,11529,128.77,6.55,4.99,  B8III             
549,111Xi  Psc,11559,151.64,-56.18,4.62,  K0III             
550,Tau2Hyi,11604,299.96,-36.63,6.06,  F0IV              
551,,11613,135.72,-20.59,6.24,  K2                
552,,11624,136.75,-24.03,6.26,  K0                
553,6Bet Ari,11636,142.24,-39.68,2.64,  A5V               
554,,11643,258.35,-72.71,6.1,  K1II              
555,Psi Phe,11695,274.35,-67.22,4.41,  M4III             
556,,11727,136.91,-23.84,5.89, gM0                
557,56    And,11749,136.96,-23.85,5.67,  K0III             
558,Phi Phe,11753,267.17,-69.99,5.11,  A3V               
559,7    Ari,11763,141.48,-36.96,5.74,  K1III             
560,,11803,153.67,-57.13,6.01,  F7V+G0V           
561,,11857,130.8,-0.14,6.02,  B5III             
562,,11905,136.03,-19.48,6.78,  B8III             
563,8Iot Ari,11909,144.34,-42.3,5.1,  K1p               
564,,11928,140.4,-32.81,5.82,  M2III             
565,56    Cet,11930,199.22,-74.52,4.85,  K4III             
566,Chi Eri,11937,280.88,-62.67,3.7,  G8IIIbCNIV        
567,,11946,130.16,2.71,5.26,  A0Vn              
568,3    Per,11949,134.06,-12.21,5.69,  K0IV              
569,9Lam Ari,11973,142.04,-36.8,4.79,  F0V               
570,Eta2Hyi,11977,293.93,-48.35,4.69,  G8.5III           
571,,11995,289.48,-54.55,6.06,  F0IV-V            
572,,12005,126.76,15.58,6.04,  K0                
573,,12042,280.76,-62.45,6.1,  F6-7V             
574,,12055,274.84,-66,4.83,  G8III             
575,48    Cas,12111,128.69,8.83,4.54,  A3IV              
576,,12135,239.29,-74.36,6.35,  K0III             
577,,12139,143.55,-39.07,5.87,  K0III-IV          
578,,12140,147.82,-47.26,6.09,  A6V               
579,,12173,127.95,11.68,6.23,  A5III             
580,50    Cas,12216,128.38,10.31,3.98,  A2V               
581,47    Cas,12230,127.06,15,5.38,  F0Vn              
582,112    Psc,12235,154.33,-55.53,5.88,  G2IV              
583,57    Cet,12255,194.6,-73.19,5.41,  M1III             
584,,12270,292.2,-50.3,6.37,  G8II-III          
585,59Ups Cet,12274,195.47,-73.25,4,  M0III             
586,52    Cas,12279,130.42,3.07,6,  A1Vn              
587,,12292,167.4,-65.25,5.51,  M3III             
588,,12296,264.25,-69.6,5.57,  K1III             
589,53    Cas,12301,130.57,2.59,5.58,  B8Ib              
590,4    Per,12303,133.19,-6.97,5.04,  B8III             
591,Alp Hyi,12311,289.45,-53.76,2.86,  F0V               
592,49    Cas,12339,127.44,13.9,5.22,  G8III             
593,Sig Hyi,12363,298.84,-38.26,6.16,  F5-6IV-V          
594,Pi  For,12438,227.66,-74.42,5.35,  G5III             
595,113Alp Psc,12446,155.35,-55.6,5.23,  A3m               
596,113Alp Psc,12447,155.35,-55.6,4.33,  A0pSiSr           
597,,12467,125.99,18.89,6.05,  A1V               
598,,12468,130.54,3.32,6.52,  A0V               
599,3Eps Tri,12471,139.71,-27.25,5.5,  A2V               
600,,12477,292.34,-49.64,6.1,  K1III             
601,,12479,148.19,-45.88,5.94,  M2III             
602,Chi Phe,12524,268.87,-67.48,5.14,  K5III             
603,57Gam1And,12533,136.96,-18.56,2.26,  K3-IIb            
604,57Gam2And,12534,136.97,-18.56,4.84,  B8V+A0V           
605,10    Ari,12558,142.61,-34.16,5.63,  F8IV              
606,,12563,226.33,-74.19,6.42,  A3III             
607,60    Cet,12573,158.18,-57.75,5.43,  A5III             
608,,12583,181.14,-69.6,5.86,  G3IV              
609,,12594,146.03,-41.35,6.21, gK4                
610,61    Cet,12641,158.88,-58.07,5.93,  G5II-III+G5V      
611,,12642,162.91,-61.23,5.62,  K5I:              
612,Nu  For,12767,224.89,-73.78,4.69,  B9.5pSi           
613,12Kap Ari,12869,144.78,-37.02,5.03,  A2m               
614,,12872,152.67,-50.26,6.31,  M2III:            
615,11    Ari,12885,143.52,-34.14,6.15,  B9IV-Vn           
616,,12923,159.58,-57.4,6.28,  K0                
617,13Alp Ari,12929,144.57,-36.2,2,  K2-IIICa-1        
618,,12953,132.92,-2.94,5.67,  A1Ia              
619,,13013,137.14,-16.27,6.42,  G8III-IV          
620,58    And,13041,139.31,-22.55,4.82,  A5IV-V            
621,,13137,134.48,-7.25,6.31,  G8III             
622,4Bet Tri,13161,140.55,-25.2,3,  A5III             
623,14    Ari,13174,144.08,-33.71,4.98,  F2III             
624,,13201,148.23,-41.79,6.43,  F5V               
625,,13215,189.29,-69.87,6.1,  M2III             
626,,13222,128.58,12.06,6.29,  G8III             
627,5    Per,13267,133.51,-3.57,6.36,  B5Ia              
628,59    And,13294,139.38,-21.28,5.63,  B9V               
629,59    And,13295,139.38,-21.28,6.1,  A1Vn              
630,,13305,208.31,-72.2,6.48,  F4III             
631,15    Ari,13325,147.4,-39.58,5.7,  M3IIIab           
632,,13336,264.22,-67.31,5.85,  K1III             
633,16    Ari,13363,144.53,-33.57,6.02, gK4                
634,5    Tri,13372,142.27,-28.32,6.23,  A1m               
635,64    Cet,13421,154.2,-49.39,5.63,  G0IV              
636,,13423,264.54,-66.99,6.32,  G8III             
637,,13445,275.99,-61.97,6.12,  K1V               
638,,13456,174.54,-64.57,6.01,  F5V               
639,63    Cet,13468,163.52,-58.23,5.93, gG9                
640,55    Cas,13474,131.08,4.98,6.07,  G0II-III+B9V      
641,,13476,133.5,-2.61,6.44,  A3Iab             
642,6    Tri,13480,142.98,-29.4,4.94,  G5III+F5V         
643,60    And,13520,138.04,-16.23,4.83,  K3.5IIIBa0.5:     
644,,13522,145.69,-35.09,5.96,  K0                
645,,13530,135.85,-9.73,5.31,  G8III:            
646,17Eta Ari,13555,147.14,-37.81,5.27,  F5V               
647,,13594,137.1,-13.1,6.06,  F4V               
648,19    Ari,13596,150.4,-43.2,5.71,  M0III             
649,65Xi 1Cet,13611,154.55,-48.95,4.37,  G6II-IIICN-2      
650,66    Cet,13612,164.6,-58.52,5.54,  F8V               
651,,13692,199.11,-70.43,5.86,  G9III             
652,Mu  For,13709,229.19,-71.84,5.28,  B9V               
653,,13818,137.3,-12.69,6.33,  G9III-IV          
654,,13854,134.38,-3.91,6.48,  B1Iab             
655,7    Tri,13869,142.55,-26.27,5.28,  A0V               
656,20    Ari,13871,145.74,-33.33,5.79,  F6IV-V            
657,21    Ari,13872,146.07,-34.01,5.58,  F6V               
658,,13936,175.21,-63.45,6.55,  A0V               
659,,13940,257.7,-67.91,5.91,  G8III             
660,8Del Tri,13974,142.43,-25.39,4.87,  G0.5V             
661,8    Per,13982,134.25,-3.06,5.75,  K3III             
662,7    Per,13994,134.39,-3.42,5.98,  G7III             
663,,14028,138.78,-15.9,6.7,  M7-8Se            
664,9Gam Tri,14055,142.65,-25.71,4.01,  A1Vnn             
665,,14067,147.05,-35.06,6.55,  G9III             
666,67    Cet,14129,171.27,-60.99,5.51,  G8.5III           
667,Pi 1Hyi,14141,291.57,-47.42,5.55,  M1III             
668,,14171,132.36,3.1,6.6,  B9.5V             
669,22The Ari,14191,149.27,-38.5,5.62,  A1Vn              
670,62    And,14212,137.99,-12.91,5.3,  A1V               
671,,14213,138.29,-13.77,6.21,  A4V               
672,,14214,162.2,-54.38,5.58,  G0.5IVb           
673,,14221,137.46,-11.42,6.37,  F4V               
674,Phi Eri,14228,275.35,-60.82,3.56,  B8V-IV            
675,10    Tri,14252,145.22,-30.41,5.03,  A2V               
676,,14262,147.8,-35.44,6.46,  A1V+F3III         
677,,14272,140.79,-19.96,6.63,  B8V               
678,Pi 2Hyi,14287,291.35,-47.45,5.69,  K2III             
679,,14372,138.24,-12.89,6.11,  B5V               
680,,14373,144.79,-28.89,6.47,  K0                
681,68Omi Cet,14386,167.75,-57.98,3.04,  M7IIIe+Bep        
682,63    And,14392,137.29,-10.21,5.59,  B9pSi             
683,,14412,214.47,-70.41,6.34,  G5V               
684,,14417,169.55,-58.98,6.5,  A3V               
685,9    Per,14489,135.51,-4.79,5.17,  A2Ia              
686,,14509,257.92,-66.77,6.37,  K2III             
687,,14622,140.8,-18.28,5.82,  F0III-IV          
688,,14641,280.1,-57.09,5.81,  K5III             
689,69    Cet,14652,164.95,-54.92,5.28,  M2III             
690,,14662,135.87,-5.17,6.28,  F7Ib              
691,70    Cet,14690,166.4,-55.9,5.42,  F0Vn              
692,,14691,179.78,-63.15,5.46,  F0V               
693,,14728,193.3,-67.06,5.87,  K0III             
694,64    And,14770,137.86,-10.15,5.19,  G8III             
695,Kap For,14802,208.85,-69.21,5.2,  G0Va              
696,10    Per,14818,135.62,-3.93,6.25,  B2Ia              
697,,14830,195.13,-67.2,6.22,  G5                
698,,14832,260.03,-65.6,6.31,  K0III             
699,65    And,14872,137.95,-9.83,4.71,  K4+III            
700,,14890,247.15,-68.09,6.53,  K2III             
701,,14943,273.28,-60.44,5.92,  A5V               
702,24Xi  Ari,14951,157.03,-45.99,5.47,  B7IV              
703,,14988,214.69,-69.2,6.44,  K3III             
704,71    Cet,15004,169.53,-56.93,6.33,  A0III             
705,Del Hyi,15008,291.25,-46.37,4.09,  A3V               
706,,15064,254.5,-66.45,6.18,  G2V               
707,Iot Cas,15089,132.12,6.29,4.52,  A5pSr             
708,72Rho Cet,15130,183.75,-63.35,4.89,  B9.5Vn            
709,66    And,15138,138.18,-9.42,6.12,  F4V               
710,,15144,189.53,-65.08,5.83,  A6VpSrCr          
711,,15152,147.91,-31.18,6.18,  K5III             
712,11    Tri,15176,145.72,-26.79,5.54, gK1                
713,,15220,200.01,-67.12,5.88,  K2III             
714,Lam Hor,15233,283.79,-53.2,5.35,  F2III             
715,Kap Hyi,15248,294.47,-41.95,5.01,  K1III             
716,,15253,136.55,-4.72,6.51,  A2pShell          
717,12    Tri,15257,146.86,-28.67,5.29,  F0III             
718,73Xi 2Cet,15318,159.69,-47.39,4.28,  B9III             
719,,15328,165.42,-52.76,6.45,  K0III             
720,13    Tri,15335,146.89,-28.37,5.89,  G0V               
721,Kap Eri,15371,267.12,-62.24,4.25,  B5IV              
722,,15379,289.17,-48.04,6.41,  M5III             
723,,15385,150.24,-34.16,6.19,  A5m               
724,Phi For,15427,236.68,-68.2,5.14,  A2V               
725,,15453,159.26,-46.27,6.07,  K2III             
726,,15464,145.4,-24.69,6.25,  K1III             
727,,15471,229.36,-68.46,6.11,  K2IIICNII         
728,,15524,149.62,-32.45,5.92,  F6IV              
729,26    Ari,15550,152.63,-37.23,6.15,  A9V               
730,,15588,207.1,-67.27,6.77,  A9V               
731,27    Ari,15596,154.01,-39.09,6.23,  G5III-IV          
732,,15633,168.08,-53.68,6,  A7III-IV s        
733,,15634,213.52,-67.78,6.51, dA9n               
734,,15646,287,-49.73,6.37,  A0V               
735,,15652,206.86,-67.09,6.1,  M1III             
736,14    Tri,15656,144.74,-22.43,5.15,  K5III             
737,,15694,166.25,-51.98,5.25,  K3III             
738,,15755,145.62,-23.82,5.83,  K0III             
739,75    Cet,15779,169.94,-54.44,5.35, gG3                
740,76Sig Cet,15798,191.12,-63.78,4.75,  F4IV              
741,29    Ari,15814,156.28,-41.18,6.04,  F8V               
742,,15889,242.77,-66.74,6.3,  G8III             
743,,15920,130.71,11.58,5.16,  G8III             
744,Lam1For,15975,238.27,-67,5.9,  K0III             
745,,15996,201.48,-65.57,6.21,  K0                
746,,16004,143.84,-18.95,6.36,  B9pHgMn           
747,,16024,133.55,5.09,5.78,  K5III             
748,,16028,144.92,-21.07,5.71,  K3III             
749,Ome For,16046,221.7,-67.34,4.9,  B9.5V             
750,15    Tri,16058,146.14,-23.44,5.35,  M3IIIa            
751,,16060,162.6,-47.26,6.18, gG6                
752,77    Cet,16074,179.49,-58.87,5.75, gK4                
753,,16160,163.39,-47.62,5.82,  K3V               
754,78Nu  Cet,16161,164.48,-48.67,4.86,  G8III             
755,,16170,270.92,-59.19,6.24,  F6V               
756,,16176,144.53,-19.67,5.9,  F5V               
757,,16187,147.8,-26.13,6.1,  K0                
758,,16210,146.59,-23.71,5.3,  M4IIIe            
759,80    Cet,16212,179.86,-58.61,5.53,  M0III             
760,,16219,144.09,-18.59,6.54,  B5V               
761,,16220,147.26,-24.94,6.25,  F8V               
762,,16226,284.65,-50.76,6.77,  B9V               
763,31    Ari,16234,159.13,-42.91,5.68,  F7V               
764,30    Ari,16232,151.47,-32.31,7.09,  F4V               
765,30    Ari,16246,151.49,-32.31,6.5,  F6III             
766,,16247,162.83,-46.83,5.81, gK0                
767,Iot1For,16307,226.39,-66.88,5.75,  G8-K0III          
768,,16327,145.24,-20.47,6.18,  F6III             
769,,16350,145.1,-20.13,6.3,  B9.5V             
770,,16399,163.28,-46.66,6.39,  F6IV              
771,81    Cet,16400,174.49,-55.25,5.65, gG5                
772,Lam2For,16417,237.68,-66.24,5.79,  G5IV              
773,32Nu  Ari,16432,153.46,-34.47,5.43,  A7V               
774,,16458,127.33,19.59,5.78,  G8pBa3            
775,,16467,167.32,-49.96,6.21,  G9III             
776,Mu  Hyi,16522,297.19,-36.88,5.28,  G8III             
777,Iot2For,16538,226.75,-66.41,5.83,  F4V               
778,Eta Hor,16555,272.31,-57.82,5.31,  A6V               
779,82Del Cet,16582,170.76,-52.21,4.07,  B2IV              
780,,16589,245.54,-65.1,6.49,  G0IV              
781,83Eps Cet,16620,187.19,-60.41,4.84,  F5V+F6V           
782,33    Ari,16628,151.02,-29.79,5.3,  A3V               
783,,16647,165.32,-47.6,6.25,  F3V:              
784,,16673,183.54,-58.84,5.78,  F6V               
785,11    Per,16727,138.51,-4.35,5.77,  B7IIIpHg          
786,,16733,227.82,-66.03,6.52,  K0III             
787,,16735,139.16,-5.79,5.84,  K0II-III          
788,12    Per,16739,144.84,-17.91,4.91,  F9V               
789,,16754,255.67,-62.98,4.75,  A2V               
790,84    Cet,16765,172.42,-52.68,5.71,  F7IV              
791,,16769,133.34,7.27,5.95,  A5III             
792,,16780,141.4,-10.56,6.48,  G5II              
793,34Mu  Ari,16811,155.53,-35.74,5.69,  A0Vnp:            
794,Iot Eri,16815,249.3,-64.07,4.11,  K0III             
795,,16824,175.53,-54.4,6.05, gG9                
796,,16825,192.38,-61.45,5.98,  F5III:            
797,,16861,162.07,-43.53,6.3,  A2V               
798,,16891,285.44,-49.01,6.55,  B8V               
799,13The Per,16895,141.16,-9.61,4.12,  F8V               
800,14    Per,16901,143.31,-14.07,5.43,  G0Ib-IICa1CH-1    
801,35    Ari,16908,151.29,-28.93,4.66,  B3V               
802,Zet Hor,16920,274.43,-56.11,5.21,  F4IV              
803,,16955,152.53,-30.69,6.35,  A2Vp:             
804,86Gam Cet,16970,168.92,-49.38,3.47,  A3V               
805,,16975,245.9,-64.29,6.01,  G8III             
806,Eps Hyi,16978,288.96,-45.82,4.11,  B9V               
807,,17006,261.96,-60.83,6.1,  K1III             
808,36    Ari,17017,157.47,-37.42,6.46,  K2III             
809,37Omi Ari,17036,159.22,-39.46,5.77,  B9Vn              
810,Iot Hor,17051,268.82,-58.33,5.41,  G0V               
811,89Pi  Cet,17081,191.81,-60.57,4.25,  B7V               
812,38    Ari,17093,161.43,-41.79,5.18,  A7III-IV          
813,87Mu  Cet,17094,163.25,-43.7,4.27,  F0IV              
814,,17098,250.3,-63.35,6.36,  B9V               
815,,17138,132.89,9.07,6.18,  A3V               
816,,17163,168.09,-47.92,6.03, gF0                
817,,17168,232.25,-65,6.22,  A1V               
818,1Tau1Eri,17206,200.83,-62.53,4.47,  F6V               
819,,17228,147.73,-21.26,6.25,  G8III             
820,,17240,147.96,-21.64,6.3,  A9V               
821,,17254,271.1,-57.02,6.15,  A2V               
822,,17325,260.97,-60.49,6.85,  K2III             
823,,17326,287.19,-46.84,6.26,  F5V               
824,39    Ari,17361,151.42,-27.1,4.51,  K1.5III           
825,,17378,138.47,-2.18,6.25,  A5Ia              
826,,17390,207.44,-63.24,6.49,  F3IV              
827,,17438,209.3,-63.39,6.47,  F2                
828,40    Ari,17459,158.18,-36.45,5.82,  K1III             
829,,17463,133.47,8.52,5.8,  F5:Ib-II          
830,,17471,153.91,-30.53,5.86,  A0V               
831,,17484,147.54,-19.84,6.45,  F6III-IV          
